"","practicecode","postcode","healthboard","ageband","malecount","femalecount","indeterminatecount","count","year","month","lsoa"
"34269","W93075","NP13 1BQ","Aneurin Bevan",55,48,57,0,105,2021,"April","W01001455"
"34270","W93075","NP13 1BQ","Aneurin Bevan",56,53,41,0,94,2021,"April","W01001455"
"34271","W93075","NP13 1BQ","Aneurin Bevan",57,41,35,0,76,2021,"April","W01001455"
"34272","W93075","NP13 1BQ","Aneurin Bevan",58,60,55,0,115,2021,"April","W01001455"
"34273","W93075","NP13 1BQ","Aneurin Bevan",59,55,50,0,105,2021,"April","W01001455"
"34274","W93075","NP13 1BQ","Aneurin Bevan",60,32,48,0,80,2021,"April","W01001455"
"34275","W93075","NP13 1BQ","Aneurin Bevan",61,55,36,0,91,2021,"April","W01001455"
"34276","W93075","NP13 1BQ","Aneurin Bevan",62,49,37,0,86,2021,"April","W01001455"
"34277","W93075","NP13 1BQ","Aneurin Bevan",63,44,32,0,76,2021,"April","W01001455"
"34278","W93075","NP13 1BQ","Aneurin Bevan",64,39,34,0,73,2021,"April","W01001455"
"34279","W93075","NP13 1BQ","Aneurin Bevan",65,38,45,0,83,2021,"April","W01001455"
"34280","W93075","NP13 1BQ","Aneurin Bevan",66,42,24,0,66,2021,"April","W01001455"
"34281","W93075","NP13 1BQ","Aneurin Bevan",67,29,33,0,62,2021,"April","W01001455"
"34282","W93075","NP13 1BQ","Aneurin Bevan",68,36,27,0,63,2021,"April","W01001455"
"34283","W93075","NP13 1BQ","Aneurin Bevan",69,44,37,0,81,2021,"April","W01001455"
"34284","W93075","NP13 1BQ","Aneurin Bevan",70,26,36,0,62,2021,"April","W01001455"
"34285","W93075","NP13 1BQ","Aneurin Bevan",71,30,29,0,59,2021,"April","W01001455"
"34286","W93075","NP13 1BQ","Aneurin Bevan",72,36,39,0,75,2021,"April","W01001455"
"34287","W93075","NP13 1BQ","Aneurin Bevan",73,29,34,0,63,2021,"April","W01001455"
"34288","W93075","NP13 1BQ","Aneurin Bevan",74,39,49,0,88,2021,"April","W01001455"
"34289","W93075","NP13 1BQ","Aneurin Bevan",75,21,24,0,45,2021,"April","W01001455"
"34290","W93075","NP13 1BQ","Aneurin Bevan",76,32,25,0,57,2021,"April","W01001455"
"34291","W93075","NP13 1BQ","Aneurin Bevan",77,26,32,0,58,2021,"April","W01001455"
"34292","W93075","NP13 1BQ","Aneurin Bevan",78,24,37,0,61,2021,"April","W01001455"
"34293","W93075","NP13 1BQ","Aneurin Bevan",79,25,21,0,46,2021,"April","W01001455"
"34294","W93075","NP13 1BQ","Aneurin Bevan",80,18,17,0,35,2021,"April","W01001455"
"34295","W93075","NP13 1BQ","Aneurin Bevan",81,23,23,0,46,2021,"April","W01001455"
"34296","W93075","NP13 1BQ","Aneurin Bevan",82,12,20,0,32,2021,"April","W01001455"
"34297","W93075","NP13 1BQ","Aneurin Bevan",83,22,14,0,36,2021,"April","W01001455"
"34298","W93075","NP13 1BQ","Aneurin Bevan",84,16,22,0,38,2021,"April","W01001455"
"34299","W93075","NP13 1BQ","Aneurin Bevan",85,24,18,0,42,2021,"April","W01001455"
"34300","W93075","NP13 1BQ","Aneurin Bevan",86,9,19,0,28,2021,"April","W01001455"
"34301","W93075","NP13 1BQ","Aneurin Bevan",87,8,12,0,20,2021,"April","W01001455"
"34302","W93075","NP13 1BQ","Aneurin Bevan",88,8,6,0,14,2021,"April","W01001455"
"34303","W93075","NP13 1BQ","Aneurin Bevan",89,7,6,0,13,2021,"April","W01001455"
"34304","W93075","NP13 1BQ","Aneurin Bevan",90,4,7,0,11,2021,"April","W01001455"
"34305","W93075","NP13 1BQ","Aneurin Bevan",91,4,5,0,9,2021,"April","W01001455"
"34306","W93075","NP13 1BQ","Aneurin Bevan",92,3,2,0,5,2021,"April","W01001455"
"34307","W93075","NP13 1BQ","Aneurin Bevan",93,1,4,0,5,2021,"April","W01001455"
"34308","W93075","NP13 1BQ","Aneurin Bevan",94,1,3,0,4,2021,"April","W01001455"
"34309","W93115","NP13 3AT","Aneurin Bevan",0,29,25,0,54,2021,"April","W01001443"
"34310","W93115","NP13 3AT","Aneurin Bevan",1,37,30,0,67,2021,"April","W01001443"
"34311","W93115","NP13 3AT","Aneurin Bevan",2,39,37,0,76,2021,"April","W01001443"
"34312","W93115","NP13 3AT","Aneurin Bevan",3,27,39,0,66,2021,"April","W01001443"
"34313","W93115","NP13 3AT","Aneurin Bevan",4,31,38,0,69,2021,"April","W01001443"
"34314","W93115","NP13 3AT","Aneurin Bevan",5,43,35,0,78,2021,"April","W01001443"
"34315","W93115","NP13 3AT","Aneurin Bevan",6,31,31,0,62,2021,"April","W01001443"
"34316","W93115","NP13 3AT","Aneurin Bevan",7,35,37,0,72,2021,"April","W01001443"
"34317","W93115","NP13 3AT","Aneurin Bevan",8,34,38,0,72,2021,"April","W01001443"
"34318","W93115","NP13 3AT","Aneurin Bevan",9,27,37,0,64,2021,"April","W01001443"
"34319","W93115","NP13 3AT","Aneurin Bevan",10,28,25,0,53,2021,"April","W01001443"
"34320","W93115","NP13 3AT","Aneurin Bevan",11,35,33,0,68,2021,"April","W01001443"
"34321","W93115","NP13 3AT","Aneurin Bevan",12,43,29,0,72,2021,"April","W01001443"
"34322","W93115","NP13 3AT","Aneurin Bevan",13,35,40,0,75,2021,"April","W01001443"
"34323","W93115","NP13 3AT","Aneurin Bevan",14,35,27,0,62,2021,"April","W01001443"
"34324","W93115","NP13 3AT","Aneurin Bevan",15,28,40,0,68,2021,"April","W01001443"
"34325","W93115","NP13 3AT","Aneurin Bevan",16,32,43,0,75,2021,"April","W01001443"
"34326","W93115","NP13 3AT","Aneurin Bevan",17,39,39,0,78,2021,"April","W01001443"
"34327","W93115","NP13 3AT","Aneurin Bevan",18,31,31,0,62,2021,"April","W01001443"
"34328","W93115","NP13 3AT","Aneurin Bevan",19,29,28,0,57,2021,"April","W01001443"
"34329","W93115","NP13 3AT","Aneurin Bevan",20,36,29,0,65,2021,"April","W01001443"
"34330","W93115","NP13 3AT","Aneurin Bevan",21,34,36,0,70,2021,"April","W01001443"
"34331","W93115","NP13 3AT","Aneurin Bevan",22,41,41,0,82,2021,"April","W01001443"
"34332","W93115","NP13 3AT","Aneurin Bevan",23,31,35,0,66,2021,"April","W01001443"
"34333","W93115","NP13 3AT","Aneurin Bevan",24,36,35,0,71,2021,"April","W01001443"
"34334","W93115","NP13 3AT","Aneurin Bevan",25,36,35,0,71,2021,"April","W01001443"
"34335","W93115","NP13 3AT","Aneurin Bevan",26,37,39,0,76,2021,"April","W01001443"
"34336","W93115","NP13 3AT","Aneurin Bevan",27,34,46,0,80,2021,"April","W01001443"
"34337","W93115","NP13 3AT","Aneurin Bevan",28,53,50,0,103,2021,"April","W01001443"
"34338","W93115","NP13 3AT","Aneurin Bevan",29,56,39,0,95,2021,"April","W01001443"
"34339","W93115","NP13 3AT","Aneurin Bevan",30,52,33,0,85,2021,"April","W01001443"
"34340","W93115","NP13 3AT","Aneurin Bevan",31,31,50,0,81,2021,"April","W01001443"
"34341","W93115","NP13 3AT","Aneurin Bevan",32,40,41,0,81,2021,"April","W01001443"
"34342","W93115","NP13 3AT","Aneurin Bevan",33,37,38,0,75,2021,"April","W01001443"
"34343","W93115","NP13 3AT","Aneurin Bevan",34,47,42,0,89,2021,"April","W01001443"
"34344","W93115","NP13 3AT","Aneurin Bevan",35,44,33,0,77,2021,"April","W01001443"
"34345","W93115","NP13 3AT","Aneurin Bevan",36,35,30,0,65,2021,"April","W01001443"
"34346","W93115","NP13 3AT","Aneurin Bevan",37,46,50,0,96,2021,"April","W01001443"
"34347","W93115","NP13 3AT","Aneurin Bevan",38,42,40,0,82,2021,"April","W01001443"
"34348","W93115","NP13 3AT","Aneurin Bevan",39,33,54,0,87,2021,"April","W01001443"
"34349","W93115","NP13 3AT","Aneurin Bevan",40,56,49,0,105,2021,"April","W01001443"
"34350","W93115","NP13 3AT","Aneurin Bevan",41,28,37,0,65,2021,"April","W01001443"
"34351","W93115","NP13 3AT","Aneurin Bevan",42,42,40,0,82,2021,"April","W01001443"
"34352","W93115","NP13 3AT","Aneurin Bevan",43,34,28,0,62,2021,"April","W01001443"
"34353","W93115","NP13 3AT","Aneurin Bevan",44,36,41,0,77,2021,"April","W01001443"
"34354","W93115","NP13 3AT","Aneurin Bevan",45,41,32,0,73,2021,"April","W01001443"
"34355","W93115","NP13 3AT","Aneurin Bevan",46,42,24,0,66,2021,"April","W01001443"
"34356","W93115","NP13 3AT","Aneurin Bevan",47,30,39,0,69,2021,"April","W01001443"
"34357","W93115","NP13 3AT","Aneurin Bevan",48,36,42,0,78,2021,"April","W01001443"
"34358","W93115","NP13 3AT","Aneurin Bevan",49,50,29,0,79,2021,"April","W01001443"
"34359","W93115","NP13 3AT","Aneurin Bevan",50,43,51,0,94,2021,"April","W01001443"
"34360","W93115","NP13 3AT","Aneurin Bevan",51,47,51,0,98,2021,"April","W01001443"
"34361","W93115","NP13 3AT","Aneurin Bevan",52,47,47,0,94,2021,"April","W01001443"
"34362","W93115","NP13 3AT","Aneurin Bevan",53,44,36,0,80,2021,"April","W01001443"
"34363","W93115","NP13 3AT","Aneurin Bevan",54,55,45,0,100,2021,"April","W01001443"
"34364","W93115","NP13 3AT","Aneurin Bevan",55,55,49,0,104,2021,"April","W01001443"
"34365","W93115","NP13 3AT","Aneurin Bevan",56,53,55,0,108,2021,"April","W01001443"
"34366","W93115","NP13 3AT","Aneurin Bevan",57,57,61,0,118,2021,"April","W01001443"
"34367","W93115","NP13 3AT","Aneurin Bevan",58,50,43,0,93,2021,"April","W01001443"
"34368","W93115","NP13 3AT","Aneurin Bevan",59,53,55,0,108,2021,"April","W01001443"
"34369","W93115","NP13 3AT","Aneurin Bevan",60,52,50,0,102,2021,"April","W01001443"
"34370","W93115","NP13 3AT","Aneurin Bevan",61,47,37,0,84,2021,"April","W01001443"
"34371","W93115","NP13 3AT","Aneurin Bevan",62,39,40,0,79,2021,"April","W01001443"
"34372","W93115","NP13 3AT","Aneurin Bevan",63,39,46,0,85,2021,"April","W01001443"
"34373","W93115","NP13 3AT","Aneurin Bevan",64,43,38,0,81,2021,"April","W01001443"
"34374","W93115","NP13 3AT","Aneurin Bevan",65,30,29,0,59,2021,"April","W01001443"
"34375","W93115","NP13 3AT","Aneurin Bevan",66,37,37,0,74,2021,"April","W01001443"
"34376","W93115","NP13 3AT","Aneurin Bevan",67,45,34,0,79,2021,"April","W01001443"
"34377","W93115","NP13 3AT","Aneurin Bevan",68,36,35,0,71,2021,"April","W01001443"
"34378","W93115","NP13 3AT","Aneurin Bevan",69,46,29,0,75,2021,"April","W01001443"
"34379","W93115","NP13 3AT","Aneurin Bevan",70,36,36,0,72,2021,"April","W01001443"
"34380","W93115","NP13 3AT","Aneurin Bevan",71,36,33,0,69,2021,"April","W01001443"
"34381","W93115","NP13 3AT","Aneurin Bevan",72,33,42,0,75,2021,"April","W01001443"
"34382","W93115","NP13 3AT","Aneurin Bevan",73,24,41,0,65,2021,"April","W01001443"
"34383","W93115","NP13 3AT","Aneurin Bevan",74,37,34,0,71,2021,"April","W01001443"
"34384","W93115","NP13 3AT","Aneurin Bevan",75,36,26,0,62,2021,"April","W01001443"
"34385","W93115","NP13 3AT","Aneurin Bevan",76,32,31,0,63,2021,"April","W01001443"
"34386","W93115","NP13 3AT","Aneurin Bevan",77,26,31,0,57,2021,"April","W01001443"
"34387","W93115","NP13 3AT","Aneurin Bevan",78,23,32,0,55,2021,"April","W01001443"
"34388","W93115","NP13 3AT","Aneurin Bevan",79,21,31,0,52,2021,"April","W01001443"
"34389","W93115","NP13 3AT","Aneurin Bevan",80,13,12,0,25,2021,"April","W01001443"
"34390","W93115","NP13 3AT","Aneurin Bevan",81,16,21,0,37,2021,"April","W01001443"
"34391","W93115","NP13 3AT","Aneurin Bevan",82,15,20,0,35,2021,"April","W01001443"
"34392","W93115","NP13 3AT","Aneurin Bevan",83,13,17,0,30,2021,"April","W01001443"
"34393","W93115","NP13 3AT","Aneurin Bevan",84,14,16,0,30,2021,"April","W01001443"
"34394","W93115","NP13 3AT","Aneurin Bevan",85,5,14,0,19,2021,"April","W01001443"
"34395","W93115","NP13 3AT","Aneurin Bevan",86,14,6,0,20,2021,"April","W01001443"
"34396","W93115","NP13 3AT","Aneurin Bevan",87,4,7,0,11,2021,"April","W01001443"
"34397","W93115","NP13 3AT","Aneurin Bevan",88,3,6,0,9,2021,"April","W01001443"
"34398","W93115","NP13 3AT","Aneurin Bevan",89,3,2,0,5,2021,"April","W01001443"
"34399","W93115","NP13 3AT","Aneurin Bevan",90,7,2,0,9,2021,"April","W01001443"
"34400","W93115","NP13 3AT","Aneurin Bevan",91,2,5,0,7,2021,"April","W01001443"
"34401","W93115","NP13 3AT","Aneurin Bevan",92,0,8,0,8,2021,"April","W01001443"
"34402","W93115","NP13 3AT","Aneurin Bevan",93,0,5,0,5,2021,"April","W01001443"
"34403","W93115","NP13 3AT","Aneurin Bevan",94,1,1,0,2,2021,"April","W01001443"
"34404","W93116","NP10 8UX","Aneurin Bevan",0,42,39,0,81,2021,"April","W01001688"
"34405","W93116","NP10 8UX","Aneurin Bevan",1,54,54,0,108,2021,"April","W01001688"
"34406","W93116","NP10 8UX","Aneurin Bevan",2,43,40,0,83,2021,"April","W01001688"
"34407","W93116","NP10 8UX","Aneurin Bevan",3,36,40,0,76,2021,"April","W01001688"
"34408","W93116","NP10 8UX","Aneurin Bevan",4,56,50,0,106,2021,"April","W01001688"
"34409","W93116","NP10 8UX","Aneurin Bevan",5,48,53,0,101,2021,"April","W01001688"
"34410","W93116","NP10 8UX","Aneurin Bevan",6,51,45,0,96,2021,"April","W01001688"
"34411","W93116","NP10 8UX","Aneurin Bevan",7,49,51,0,100,2021,"April","W01001688"
"34412","W93116","NP10 8UX","Aneurin Bevan",8,46,59,0,105,2021,"April","W01001688"
"34413","W93116","NP10 8UX","Aneurin Bevan",9,46,59,0,105,2021,"April","W01001688"
"34414","W93116","NP10 8UX","Aneurin Bevan",10,58,64,0,122,2021,"April","W01001688"
"34415","W93116","NP10 8UX","Aneurin Bevan",11,47,43,0,90,2021,"April","W01001688"
"34416","W93116","NP10 8UX","Aneurin Bevan",12,46,43,0,89,2021,"April","W01001688"
"34417","W93116","NP10 8UX","Aneurin Bevan",13,51,46,0,97,2021,"April","W01001688"
"34418","W93116","NP10 8UX","Aneurin Bevan",14,38,48,0,86,2021,"April","W01001688"
"34419","W93116","NP10 8UX","Aneurin Bevan",15,50,38,0,88,2021,"April","W01001688"
"34420","W93116","NP10 8UX","Aneurin Bevan",16,43,32,0,75,2021,"April","W01001688"
"34421","W93116","NP10 8UX","Aneurin Bevan",17,26,40,0,66,2021,"April","W01001688"
"34422","W93116","NP10 8UX","Aneurin Bevan",18,26,35,0,61,2021,"April","W01001688"
"34423","W93116","NP10 8UX","Aneurin Bevan",19,29,31,0,60,2021,"April","W01001688"
"34424","W93116","NP10 8UX","Aneurin Bevan",20,30,25,0,55,2021,"April","W01001688"
"34425","W93116","NP10 8UX","Aneurin Bevan",21,31,24,0,55,2021,"April","W01001688"
"34426","W93116","NP10 8UX","Aneurin Bevan",22,22,32,0,54,2021,"April","W01001688"
"34427","W93116","NP10 8UX","Aneurin Bevan",23,30,38,0,68,2021,"April","W01001688"
"34428","W93116","NP10 8UX","Aneurin Bevan",24,37,33,0,70,2021,"April","W01001688"
"34429","W93116","NP10 8UX","Aneurin Bevan",25,36,36,0,72,2021,"April","W01001688"
"34430","W93116","NP10 8UX","Aneurin Bevan",26,28,31,0,59,2021,"April","W01001688"
"34431","W93116","NP10 8UX","Aneurin Bevan",27,39,49,0,88,2021,"April","W01001688"
"34432","W93116","NP10 8UX","Aneurin Bevan",28,44,48,0,92,2021,"April","W01001688"
"34433","W93116","NP10 8UX","Aneurin Bevan",29,63,55,0,118,2021,"April","W01001688"
"34434","W93116","NP10 8UX","Aneurin Bevan",30,39,75,0,114,2021,"April","W01001688"
"34435","W93116","NP10 8UX","Aneurin Bevan",31,45,82,0,127,2021,"April","W01001688"
"34436","W93116","NP10 8UX","Aneurin Bevan",32,41,54,0,95,2021,"April","W01001688"
"34437","W93116","NP10 8UX","Aneurin Bevan",33,41,65,0,106,2021,"April","W01001688"
"34438","W93116","NP10 8UX","Aneurin Bevan",34,53,62,0,115,2021,"April","W01001688"
"34439","W93116","NP10 8UX","Aneurin Bevan",35,42,65,0,107,2021,"April","W01001688"
"34440","W93116","NP10 8UX","Aneurin Bevan",36,62,67,0,129,2021,"April","W01001688"
"34441","W93116","NP10 8UX","Aneurin Bevan",37,44,57,0,101,2021,"April","W01001688"
"34442","W93116","NP10 8UX","Aneurin Bevan",38,73,59,0,132,2021,"April","W01001688"
"34443","W93116","NP10 8UX","Aneurin Bevan",39,50,55,0,105,2021,"April","W01001688"
"34444","W93116","NP10 8UX","Aneurin Bevan",40,68,61,0,129,2021,"April","W01001688"
"34445","W93116","NP10 8UX","Aneurin Bevan",41,57,57,0,114,2021,"April","W01001688"
"34446","W93116","NP10 8UX","Aneurin Bevan",42,50,56,0,106,2021,"April","W01001688"
"34447","W93116","NP10 8UX","Aneurin Bevan",43,56,43,0,99,2021,"April","W01001688"
"34448","W93116","NP10 8UX","Aneurin Bevan",44,57,41,0,98,2021,"April","W01001688"
"34449","W93116","NP10 8UX","Aneurin Bevan",45,63,57,0,120,2021,"April","W01001688"
"34450","W93116","NP10 8UX","Aneurin Bevan",46,48,52,0,100,2021,"April","W01001688"
"34451","W93116","NP10 8UX","Aneurin Bevan",47,44,50,0,94,2021,"April","W01001688"
"34452","W93116","NP10 8UX","Aneurin Bevan",48,42,39,0,81,2021,"April","W01001688"
"34453","W93116","NP10 8UX","Aneurin Bevan",49,49,41,0,90,2021,"April","W01001688"
"34454","W93116","NP10 8UX","Aneurin Bevan",50,41,34,0,75,2021,"April","W01001688"
"34455","W93116","NP10 8UX","Aneurin Bevan",51,48,33,0,81,2021,"April","W01001688"
"34456","W93116","NP10 8UX","Aneurin Bevan",52,38,36,0,74,2021,"April","W01001688"
"34457","W93116","NP10 8UX","Aneurin Bevan",53,37,37,0,74,2021,"April","W01001688"
"34458","W93116","NP10 8UX","Aneurin Bevan",54,40,32,0,72,2021,"April","W01001688"
"34459","W93116","NP10 8UX","Aneurin Bevan",55,35,37,0,72,2021,"April","W01001688"
"34460","W93116","NP10 8UX","Aneurin Bevan",56,39,39,0,78,2021,"April","W01001688"
"34461","W93116","NP10 8UX","Aneurin Bevan",57,25,47,0,72,2021,"April","W01001688"
"34462","W93116","NP10 8UX","Aneurin Bevan",58,35,28,0,63,2021,"April","W01001688"
"34463","W93116","NP10 8UX","Aneurin Bevan",59,35,35,0,70,2021,"April","W01001688"
"34464","W93116","NP10 8UX","Aneurin Bevan",60,30,32,0,62,2021,"April","W01001688"
"34465","W93116","NP10 8UX","Aneurin Bevan",61,35,36,0,71,2021,"April","W01001688"
"34466","W93116","NP10 8UX","Aneurin Bevan",62,29,23,0,52,2021,"April","W01001688"
"34467","W93116","NP10 8UX","Aneurin Bevan",63,24,32,0,56,2021,"April","W01001688"
"34468","W93116","NP10 8UX","Aneurin Bevan",64,34,39,0,73,2021,"April","W01001688"
"34469","W93116","NP10 8UX","Aneurin Bevan",65,19,37,0,56,2021,"April","W01001688"
"34470","W93116","NP10 8UX","Aneurin Bevan",66,22,34,0,56,2021,"April","W01001688"
"34471","W93116","NP10 8UX","Aneurin Bevan",67,28,23,0,51,2021,"April","W01001688"
"34472","W93116","NP10 8UX","Aneurin Bevan",68,17,20,0,37,2021,"April","W01001688"
"34473","W93116","NP10 8UX","Aneurin Bevan",69,23,28,0,51,2021,"April","W01001688"
"34474","W93116","NP10 8UX","Aneurin Bevan",70,25,21,0,46,2021,"April","W01001688"
"34475","W93116","NP10 8UX","Aneurin Bevan",71,34,20,0,54,2021,"April","W01001688"
"34476","W93116","NP10 8UX","Aneurin Bevan",72,27,28,0,55,2021,"April","W01001688"
"34477","W93116","NP10 8UX","Aneurin Bevan",73,22,34,0,56,2021,"April","W01001688"
"34478","W93116","NP10 8UX","Aneurin Bevan",74,33,19,0,52,2021,"April","W01001688"
"34479","W93116","NP10 8UX","Aneurin Bevan",75,12,15,0,27,2021,"April","W01001688"
"34480","W93116","NP10 8UX","Aneurin Bevan",76,13,12,0,25,2021,"April","W01001688"
"34481","W93116","NP10 8UX","Aneurin Bevan",77,14,18,0,32,2021,"April","W01001688"
"34482","W93116","NP10 8UX","Aneurin Bevan",78,16,17,0,33,2021,"April","W01001688"
"34483","W93116","NP10 8UX","Aneurin Bevan",79,7,13,0,20,2021,"April","W01001688"
"34484","W93116","NP10 8UX","Aneurin Bevan",80,14,10,0,24,2021,"April","W01001688"
"34485","W93116","NP10 8UX","Aneurin Bevan",81,15,11,0,26,2021,"April","W01001688"
"34486","W93116","NP10 8UX","Aneurin Bevan",82,11,20,0,31,2021,"April","W01001688"
"34487","W93116","NP10 8UX","Aneurin Bevan",83,8,11,0,19,2021,"April","W01001688"
"34488","W93116","NP10 8UX","Aneurin Bevan",84,6,10,0,16,2021,"April","W01001688"
"34489","W93116","NP10 8UX","Aneurin Bevan",85,5,8,0,13,2021,"April","W01001688"
"34490","W93116","NP10 8UX","Aneurin Bevan",86,6,6,0,12,2021,"April","W01001688"
"34491","W93116","NP10 8UX","Aneurin Bevan",87,3,7,0,10,2021,"April","W01001688"
"34492","W93116","NP10 8UX","Aneurin Bevan",88,2,5,0,7,2021,"April","W01001688"
"34493","W93116","NP10 8UX","Aneurin Bevan",89,3,9,0,12,2021,"April","W01001688"
"34494","W93116","NP10 8UX","Aneurin Bevan",90,6,3,0,9,2021,"April","W01001688"
"34495","W93116","NP10 8UX","Aneurin Bevan",91,6,4,0,10,2021,"April","W01001688"
"34496","W93116","NP10 8UX","Aneurin Bevan",92,1,3,0,4,2021,"April","W01001688"
"34497","W93116","NP10 8UX","Aneurin Bevan",93,0,5,0,5,2021,"April","W01001688"
"34498","W93116","NP10 8UX","Aneurin Bevan",94,2,6,0,8,2021,"April","W01001688"
"34499","W93125","NP18 2JB","Aneurin Bevan",0,42,26,0,68,2021,"April","W01001649"
"34500","W93125","NP18 2JB","Aneurin Bevan",1,28,21,0,49,2021,"April","W01001649"
"34501","W93125","NP18 2JB","Aneurin Bevan",2,22,29,0,51,2021,"April","W01001649"
"34502","W93125","NP18 2JB","Aneurin Bevan",3,32,28,0,60,2021,"April","W01001649"
"34503","W93125","NP18 2JB","Aneurin Bevan",4,37,36,0,73,2021,"April","W01001649"
"34504","W93125","NP18 2JB","Aneurin Bevan",5,33,28,0,61,2021,"April","W01001649"
"34505","W93125","NP18 2JB","Aneurin Bevan",6,40,32,0,72,2021,"April","W01001649"
"34506","W93125","NP18 2JB","Aneurin Bevan",7,37,35,0,72,2021,"April","W01001649"
"34507","W93125","NP18 2JB","Aneurin Bevan",8,37,33,0,70,2021,"April","W01001649"
"34508","W93125","NP18 2JB","Aneurin Bevan",9,28,27,0,55,2021,"April","W01001649"
"34509","W93125","NP18 2JB","Aneurin Bevan",10,34,24,0,58,2021,"April","W01001649"
"34510","W93125","NP18 2JB","Aneurin Bevan",11,24,37,0,61,2021,"April","W01001649"
"34511","W93125","NP18 2JB","Aneurin Bevan",12,28,29,0,57,2021,"April","W01001649"
"34512","W93125","NP18 2JB","Aneurin Bevan",13,28,34,0,62,2021,"April","W01001649"
"34513","W93125","NP18 2JB","Aneurin Bevan",14,27,31,0,58,2021,"April","W01001649"
"34514","W93125","NP18 2JB","Aneurin Bevan",15,32,28,0,60,2021,"April","W01001649"
"34515","W93125","NP18 2JB","Aneurin Bevan",16,25,22,0,47,2021,"April","W01001649"
"34516","W93125","NP18 2JB","Aneurin Bevan",17,32,23,0,55,2021,"April","W01001649"
"34517","W93125","NP18 2JB","Aneurin Bevan",18,18,23,0,41,2021,"April","W01001649"
"34518","W93125","NP18 2JB","Aneurin Bevan",19,15,22,0,37,2021,"April","W01001649"
"34519","W93125","NP18 2JB","Aneurin Bevan",20,29,17,0,46,2021,"April","W01001649"
"34520","W93125","NP18 2JB","Aneurin Bevan",21,28,15,0,43,2021,"April","W01001649"
"34521","W93125","NP18 2JB","Aneurin Bevan",22,20,22,0,42,2021,"April","W01001649"
"34522","W93125","NP18 2JB","Aneurin Bevan",23,20,25,0,45,2021,"April","W01001649"
"34523","W93125","NP18 2JB","Aneurin Bevan",24,17,22,0,39,2021,"April","W01001649"
"34524","W93125","NP18 2JB","Aneurin Bevan",25,29,21,0,50,2021,"April","W01001649"
"34525","W93125","NP18 2JB","Aneurin Bevan",26,25,28,0,53,2021,"April","W01001649"
"34526","W93125","NP18 2JB","Aneurin Bevan",27,19,45,0,64,2021,"April","W01001649"
"34527","W93125","NP18 2JB","Aneurin Bevan",28,23,36,0,59,2021,"April","W01001649"
"34528","W93125","NP18 2JB","Aneurin Bevan",29,32,27,0,59,2021,"April","W01001649"
"34529","W93125","NP18 2JB","Aneurin Bevan",30,36,34,0,70,2021,"April","W01001649"
"34530","W93125","NP18 2JB","Aneurin Bevan",31,37,38,0,75,2021,"April","W01001649"
"34531","W93125","NP18 2JB","Aneurin Bevan",32,29,39,0,68,2021,"April","W01001649"
"34532","W93125","NP18 2JB","Aneurin Bevan",33,41,45,0,86,2021,"April","W01001649"
"34533","W93125","NP18 2JB","Aneurin Bevan",34,42,35,0,77,2021,"April","W01001649"
"34534","W93125","NP18 2JB","Aneurin Bevan",35,35,35,0,70,2021,"April","W01001649"
"34535","W93125","NP18 2JB","Aneurin Bevan",36,31,38,0,69,2021,"April","W01001649"
"34536","W93125","NP18 2JB","Aneurin Bevan",37,32,36,0,68,2021,"April","W01001649"
"34537","W93125","NP18 2JB","Aneurin Bevan",38,40,41,0,81,2021,"April","W01001649"
"34538","W93125","NP18 2JB","Aneurin Bevan",39,30,31,0,61,2021,"April","W01001649"
"34539","W93125","NP18 2JB","Aneurin Bevan",40,31,41,0,72,2021,"April","W01001649"
"34540","W93125","NP18 2JB","Aneurin Bevan",41,44,38,0,82,2021,"April","W01001649"
"34541","W93125","NP18 2JB","Aneurin Bevan",42,15,29,0,44,2021,"April","W01001649"
"34542","W93125","NP18 2JB","Aneurin Bevan",43,31,30,0,61,2021,"April","W01001649"
"34543","W93125","NP18 2JB","Aneurin Bevan",44,30,31,0,61,2021,"April","W01001649"
"34544","W93125","NP18 2JB","Aneurin Bevan",45,23,29,0,52,2021,"April","W01001649"
"34545","W93125","NP18 2JB","Aneurin Bevan",46,25,27,0,52,2021,"April","W01001649"
"34546","W93125","NP18 2JB","Aneurin Bevan",47,26,26,0,52,2021,"April","W01001649"
"34547","W93125","NP18 2JB","Aneurin Bevan",48,36,32,0,68,2021,"April","W01001649"
"34548","W93125","NP18 2JB","Aneurin Bevan",49,30,30,0,60,2021,"April","W01001649"
"34549","W93125","NP18 2JB","Aneurin Bevan",50,36,39,0,75,2021,"April","W01001649"
"34550","W93125","NP18 2JB","Aneurin Bevan",51,37,27,0,64,2021,"April","W01001649"
"34551","W93125","NP18 2JB","Aneurin Bevan",52,33,30,0,63,2021,"April","W01001649"
"34552","W93125","NP18 2JB","Aneurin Bevan",53,33,33,0,66,2021,"April","W01001649"
"34553","W93125","NP18 2JB","Aneurin Bevan",54,32,43,0,75,2021,"April","W01001649"
"34554","W93125","NP18 2JB","Aneurin Bevan",55,42,33,0,75,2021,"April","W01001649"
"34555","W93125","NP18 2JB","Aneurin Bevan",56,36,34,0,70,2021,"April","W01001649"
"34556","W93125","NP18 2JB","Aneurin Bevan",57,47,48,0,95,2021,"April","W01001649"
"34557","W93125","NP18 2JB","Aneurin Bevan",58,48,40,0,88,2021,"April","W01001649"
